livraison_id,date_commande,entrepot,transporteur,distance_km,proba_a_l_heure,a_l_heure,date_livraison_prevue,retard_jours_(nombre),date_livraison_reelle,cout_km_(€),cout_transport_(€)
1375,2025-02-07,Entrepot_C,Transporteur_Z,492,0.86,True,2025-02-10,0,2025-02-10,1.05,517.0
1376,2025-01-22,Entrepot_C,Transporteur_Z,528,0.86,True,2025-01-25,0,2025-01-25,1.05,554.0
1377,2025-09-20,Entrepot_B,Transporteur_X,112,0.77,True,2025-09-21,0,2025-09-21,1.4,157.0
1378,2025-12-30,Entrepot_B,Transporteur_Y,325,0.92,True,2026-01-01,0,2026-01-01,1.2,390.0
1379,2025-12-29,Entrepot_A,Transporteur_Y,274,0.92,True,2025-12-31,0,2025-12-31,1.2,329.0
1380,2025-12-25,Entrepot_B,Transporteur_Y,547,0.92,True,2025-12-28,0,2025-12-28,1.2,656.0
1381,2025-01-01,Entrepot_A,Transporteur_Z,57,0.86,True,2025-01-02,0,2025-01-02,1.05,60.0
1382,2025-02-01,Entrepot_C,Transporteur_Y,216,0.92,True,2025-02-03,0,2025-02-03,1.2,259.0
1383,2025-07-07,Entrepot_C,Transporteur_X,703,0.77,True,2025-07-10,0,2025-07-10,1.4,984.0
1384,2025-11-12,Entrepot_B,Transporteur_X,175,0.77,True,2025-11-14,0,2025-11-14,1.4,245.0
1385,2025-04-07,Entrepot_B,Transporteur_Y,266,0.92,True,2025-04-09,0,2025-04-09,1.2,319.0
1386,2025-10-15,Entrepot_C,Transporteur_Z,251,0.86,True,2025-10-17,0,2025-10-17,1.05,264.0
1387,2025-10-12,Entrepot_B,Transporteur_X,102,0.77,True,2025-10-13,0,2025-10-13,1.4,143.0
1388,2025-07-28,Entrepot_A,Transporteur_X,253,0.77,False,2025-07-30,3,2025-08-02,1.4,354.0
1389,2025-02-25,Entrepot_B,Transporteur_Z,685,0.86,True,2025-02-28,0,2025-02-28,1.05,719.0
1390,2025-09-14,Entrepot_A,Transporteur_Y,704,0.92,False,2025-09-17,3,2025-09-20,1.2,845.0
1391,2025-08-12,Entrepot_A,Transporteur_Z,118,0.86,True,2025-08-13,0,2025-08-13,1.05,124.0
1392,2025-09-18,Entrepot_B,Transporteur_Z,265,0.86,True,2025-09-20,0,2025-09-20,1.05,278.0
1393,2025-01-24,Entrepot_B,Transporteur_X,342,0.77,True,2025-01-26,0,2025-01-26,1.4,479.0
1394,2025-10-28,Entrepot_C,Transporteur_X,642,0.77,True,2025-10-31,0,2025-10-31,1.4,899.0
1395,2025-03-02,Entrepot_B,Transporteur_Y,304,0.92,True,2025-03-04,0,2025-03-04,1.2,365.0
1396,2025-03-20,Entrepot_A,Transporteur_Z,234,0.86,True,2025-03-22,0,2025-03-22,1.05,246.0
1397,2025-04-12,Entrepot_A,Transporteur_Y,140,0.92,True,2025-04-13,0,2025-04-13,1.2,168.0
1398,2025-04-12,Entrepot_C,Transporteur_Z,734,0.86,True,2025-04-15,0,2025-04-15,1.05,771.0
1399,2025-03-04,Entrepot_B,Transporteur_Z,238,0.86,True,2025-03-06,0,2025-03-06,1.05,250.0
1400,2025-07-04,Entrepot_A,Transporteur_Y,350,0.92,True,2025-07-06,0,2025-07-06,1.2,420.0
1401,2025-09-22,Entrepot_A,Transporteur_X,731,0.77,False,2025-09-25,4,2025-09-29,1.4,1023.0
1402,2025-11-25,Entrepot_B,Transporteur_Z,113,0.86,True,2025-11-26,0,2025-11-26,1.05,119.0
1403,2025-08-13,Entrepot_B,Transporteur_X,211,0.77,False,2025-08-15,3,2025-08-18,1.4,295.0
1404,2025-11-24,Entrepot_C,Transporteur_Y,506,0.92,True,2025-11-27,0,2025-11-27,1.2,607.0
1405,2025-06-19,Entrepot_B,Transporteur_Z,87,0.86,True,2025-06-20,0,2025-06-20,1.05,91.0
1406,2025-05-18,Entrepot_C,Transporteur_Z,566,0.86,True,2025-05-21,0,2025-05-21,1.05,594.0
1407,2025-12-06,Entrepot_C,Transporteur_X,630,0.77,True,2025-12-09,0,2025-12-09,1.4,882.0
1408,2025-05-12,Entrepot_B,Transporteur_Y,495,0.92,True,2025-05-15,0,2025-05-15,1.2,594.0
1409,2025-12-06,Entrepot_C,Transporteur_Z,199,0.86,True,2025-12-08,0,2025-12-08,1.05,209.0
1410,2025-11-16,Entrepot_C,Transporteur_X,380,0.77,True,2025-11-18,0,2025-11-18,1.4,532.0
1411,2025-08-31,Entrepot_A,Transporteur_Y,299,0.92,True,2025-09-02,0,2025-09-02,1.2,359.0
1412,2025-11-14,Entrepot_A,Transporteur_Z,740,0.86,True,2025-11-17,0,2025-11-17,1.05,777.0
1413,2025-12-17,Entrepot_C,Transporteur_Z,114,0.86,True,2025-12-18,0,2025-12-18,1.05,120.0
1414,2025-09-06,Entrepot_C,Transporteur_X,153,0.77,True,2025-09-08,0,2025-09-08,1.4,214.0
1415,2025-08-23,Entrepot_C,Transporteur_X,124,0.77,False,2025-08-24,1,2025-08-25,1.4,174.0
1416,2025-10-24,Entrepot_A,Transporteur_Y,472,0.92,True,2025-10-27,0,2025-10-27,1.2,566.0
1417,2025-03-21,Entrepot_C,Transporteur_Z,231,0.86,True,2025-03-23,0,2025-03-23,1.05,243.0
1418,2025-02-04,Entrepot_A,Transporteur_X,598,0.77,False,2025-02-07,3,2025-02-10,1.4,837.0
1419,2025-04-09,Entrepot_B,Transporteur_Y,600,0.92,True,2025-04-12,0,2025-04-12,1.2,720.0
1420,2025-06-29,Entrepot_A,Transporteur_Y,468,0.92,True,2025-07-02,0,2025-07-02,1.2,562.0
1421,2025-10-17,Entrepot_A,Transporteur_Z,712,0.86,True,2025-10-20,0,2025-10-20,1.05,748.0
1422,2025-03-04,Entrepot_B,Transporteur_Z,621,0.86,False,2025-03-07,1,2025-03-08,1.05,652.0
1423,2025-09-18,Entrepot_A,Transporteur_X,124,0.77,True,2025-09-19,0,2025-09-19,1.4,174.0
1424,2025-08-23,Entrepot_B,Transporteur_X,550,0.77,True,2025-08-26,0,2025-08-26,1.4,770.0
1425,2025-10-17,Entrepot_B,Transporteur_Y,566,0.92,True,2025-10-20,0,2025-10-20,1.2,679.0
1426,2025-05-07,Entrepot_A,Transporteur_Z,501,0.86,True,2025-05-10,0,2025-05-10,1.05,526.0
1427,2025-08-08,Entrepot_C,Transporteur_X,291,0.77,True,2025-08-10,0,2025-08-10,1.4,407.0
1428,2025-09-28,Entrepot_C,Transporteur_Y,327,0.92,True,2025-09-30,0,2025-09-30,1.2,392.0
1429,2025-10-30,Entrepot_A,Transporteur_Y,347,0.92,True,2025-11-01,0,2025-11-01,1.2,416.0
1430,2025-06-26,Entrepot_C,Transporteur_Y,486,0.92,True,2025-06-29,0,2025-06-29,1.2,583.0
1431,2025-10-03,Entrepot_C,Transporteur_Y,436,0.92,True,2025-10-05,0,2025-10-05,1.2,523.0
1432,2025-05-12,Entrepot_A,Transporteur_Z,430,0.86,True,2025-05-14,0,2025-05-14,1.05,452.0
1433,2025-10-24,Entrepot_B,Transporteur_Z,456,0.86,True,2025-10-27,0,2025-10-27,1.05,479.0
1434,2025-01-05,Entrepot_C,Transporteur_Y,753,0.92,True,2025-01-09,0,2025-01-09,1.2,904.0
1435,2025-11-19,Entrepot_B,Transporteur_X,141,0.77,True,2025-11-20,0,2025-11-20,1.4,197.0
1436,2025-01-22,Entrepot_A,Transporteur_Y,472,0.92,True,2025-01-25,0,2025-01-25,1.2,566.0
1437,2025-10-31,Entrepot_A,Transporteur_Y,700,0.92,True,2025-11-03,0,2025-11-03,1.2,840.0
1438,2025-11-21,Entrepot_A,Transporteur_Y,200,0.92,True,2025-11-23,0,2025-11-23,1.2,240.0
1439,2025-06-09,Entrepot_B,Transporteur_Y,453,0.92,True,2025-06-12,0,2025-06-12,1.2,544.0
1440,2025-01-24,Entrepot_A,Transporteur_Z,218,0.86,True,2025-01-26,0,2025-01-26,1.05,229.0
1441,2025-07-26,Entrepot_A,Transporteur_Y,752,0.92,True,2025-07-30,0,2025-07-30,1.2,902.0
1442,2025-11-03,Entrepot_C,Transporteur_X,699,0.77,True,2025-11-06,0,2025-11-06,1.4,979.0
1443,2025-12-31,Entrepot_B,Transporteur_Z,228,0.86,True,2026-01-02,0,2026-01-02,1.05,239.0
1444,2025-11-30,Entrepot_A,Transporteur_Y,232,0.92,True,2025-12-02,0,2025-12-02,1.2,278.0
1445,2025-11-12,Entrepot_B,Transporteur_Z,706,0.86,False,2025-11-15,3,2025-11-18,1.05,741.0
1446,2025-01-10,Entrepot_B,Transporteur_Y,259,0.92,True,2025-01-12,0,2025-01-12,1.2,311.0
1447,2025-12-15,Entrepot_B,Transporteur_Y,348,0.92,True,2025-12-17,0,2025-12-17,1.2,418.0
1448,2025-07-21,Entrepot_C,Transporteur_Y,470,0.92,True,2025-07-24,0,2025-07-24,1.2,564.0
1449,2025-08-27,Entrepot_A,Transporteur_X,507,0.77,True,2025-08-30,0,2025-08-30,1.4,710.0
1450,2025-11-25,Entrepot_B,Transporteur_Z,364,0.86,True,2025-11-27,0,2025-11-27,1.05,382.0
1451,2025-07-24,Entrepot_C,Transporteur_Z,723,0.86,True,2025-07-27,0,2025-07-27,1.05,759.0
1452,2025-09-14,Entrepot_A,Transporteur_Y,474,0.92,True,2025-09-17,0,2025-09-17,1.2,569.0
1453,2025-06-10,Entrepot_A,Transporteur_Y,601,0.92,True,2025-06-13,0,2025-06-13,1.2,721.0
1454,2025-08-02,Entrepot_A,Transporteur_Y,610,0.92,False,2025-08-05,4,2025-08-09,1.2,732.0
1455,2025-08-09,Entrepot_A,Transporteur_Z,725,0.86,True,2025-08-12,0,2025-08-12,1.05,761.0
1456,2025-02-13,Entrepot_A,Transporteur_Z,525,0.86,True,2025-02-16,0,2025-02-16,1.05,551.0
1457,2025-05-14,Entrepot_C,Transporteur_Z,300,0.86,True,2025-05-16,0,2025-05-16,1.05,315.0
1458,2025-06-02,Entrepot_C,Transporteur_X,683,0.77,True,2025-06-05,0,2025-06-05,1.4,956.0
1459,2025-09-18,Entrepot_C,Transporteur_Z,508,0.86,False,2025-09-21,1,2025-09-22,1.05,533.0
1460,2025-06-14,Entrepot_C,Transporteur_Z,276,0.86,True,2025-06-16,0,2025-06-16,1.05,290.0
1461,2025-05-18,Entrepot_C,Transporteur_Y,728,0.92,True,2025-05-21,0,2025-05-21,1.2,874.0
1462,2025-04-13,Entrepot_B,Transporteur_X,434,0.77,True,2025-04-15,0,2025-04-15,1.4,608.0
1463,2025-11-03,Entrepot_A,Transporteur_Z,126,0.86,True,2025-11-04,0,2025-11-04,1.05,132.0
1464,2025-05-28,Entrepot_B,Transporteur_Z,113,0.86,True,2025-05-29,0,2025-05-29,1.05,119.0
1465,2025-04-14,Entrepot_A,Transporteur_X,335,0.77,True,2025-04-16,0,2025-04-16,1.4,469.0
1466,2025-10-22,Entrepot_B,Transporteur_X,256,0.77,True,2025-10-24,0,2025-10-24,1.4,358.0
1467,2025-10-08,Entrepot_C,Transporteur_X,424,0.77,False,2025-10-10,1,2025-10-11,1.4,594.0
1468,2025-05-08,Entrepot_A,Transporteur_Z,327,0.86,True,2025-05-10,0,2025-05-10,1.05,343.0
1469,2025-09-05,Entrepot_B,Transporteur_X,664,0.77,True,2025-09-08,0,2025-09-08,1.4,930.0
1470,2025-10-11,Entrepot_A,Transporteur_Z,81,0.86,True,2025-10-12,0,2025-10-12,1.05,85.0
1471,2025-06-01,Entrepot_A,Transporteur_Z,228,0.86,False,2025-06-03,1,2025-06-04,1.05,239.0
1472,2025-11-07,Entrepot_B,Transporteur_Y,736,0.92,True,2025-11-10,0,2025-11-10,1.2,883.0
1473,2025-01-23,Entrepot_C,Transporteur_Z,269,0.86,True,2025-01-25,0,2025-01-25,1.05,282.0
1474,2025-06-14,Entrepot_B,Transporteur_X,313,0.77,True,2025-06-16,0,2025-06-16,1.4,438.0
1475,2025-04-19,Entrepot_C,Transporteur_Y,138,0.92,True,2025-04-20,0,2025-04-20,1.2,166.0
1476,2025-09-20,Entrepot_C,Transporteur_Z,208,0.86,False,2025-09-22,2,2025-09-24,1.05,218.0
1477,2025-10-03,Entrepot_B,Transporteur_Z,505,0.86,True,2025-10-06,0,2025-10-06,1.05,530.0
1478,2025-12-24,Entrepot_C,Transporteur_Z,474,0.86,True,2025-12-27,0,2025-12-27,1.05,498.0
1479,2025-04-07,Entrepot_B,Transporteur_X,647,0.77,True,2025-04-10,0,2025-04-10,1.4,906.0
1480,2025-09-26,Entrepot_C,Transporteur_Z,79,0.86,True,2025-09-27,0,2025-09-27,1.05,83.0
1481,2025-07-25,Entrepot_B,Transporteur_X,312,0.77,True,2025-07-27,0,2025-07-27,1.4,437.0
1482,2025-06-04,Entrepot_C,Transporteur_Z,572,0.86,True,2025-06-07,0,2025-06-07,1.05,601.0
1483,2025-09-08,Entrepot_B,Transporteur_X,792,0.77,False,2025-09-12,1,2025-09-13,1.4,1109.0
1484,2025-03-02,Entrepot_C,Transporteur_X,138,0.77,True,2025-03-03,0,2025-03-03,1.4,193.0
1485,2025-11-20,Entrepot_C,Transporteur_X,107,0.77,False,2025-11-21,2,2025-11-23,1.4,150.0
1486,2025-09-18,Entrepot_B,Transporteur_Z,291,0.86,False,2025-09-20,1,2025-09-21,1.05,306.0
1487,2025-05-30,Entrepot_C,Transporteur_Z,755,0.86,True,2025-06-03,0,2025-06-03,1.05,793.0
1488,2025-08-31,Entrepot_C,Transporteur_Y,763,0.92,True,2025-09-04,0,2025-09-04,1.2,916.0
1489,2025-07-03,Entrepot_A,Transporteur_Y,261,0.92,True,2025-07-05,0,2025-07-05,1.2,313.0
1490,2025-04-17,Entrepot_C,Transporteur_Z,260,0.86,False,2025-04-19,3,2025-04-22,1.05,273.0
1491,2025-09-10,Entrepot_C,Transporteur_Y,554,0.92,True,2025-09-13,0,2025-09-13,1.2,665.0
1492,2025-06-11,Entrepot_C,Transporteur_Y,203,0.92,True,2025-06-13,0,2025-06-13,1.2,244.0
1493,2025-12-13,Entrepot_A,Transporteur_Y,547,0.92,True,2025-12-16,0,2025-12-16,1.2,656.0
1494,2025-02-19,Entrepot_C,Transporteur_Y,546,0.92,True,2025-02-22,0,2025-02-22,1.2,655.0
1495,2025-12-01,Entrepot_C,Transporteur_Y,661,0.92,True,2025-12-04,0,2025-12-04,1.2,793.0
1496,2025-06-23,Entrepot_B,Transporteur_X,617,0.77,False,2025-06-26,1,2025-06-27,1.4,864.0
1497,2025-12-22,Entrepot_C,Transporteur_X,544,0.77,False,2025-12-25,3,2025-12-28,1.4,762.0
1498,2025-05-06,Entrepot_C,Transporteur_X,250,0.77,True,2025-05-08,0,2025-05-08,1.4,350.0
1499,2025-09-07,Entrepot_A,Transporteur_Y,70,0.92,True,2025-09-08,0,2025-09-08,1.2,84.0
1500,2025-01-26,Entrepot_C,Transporteur_Y,525,0.92,True,2025-01-29,0,2025-01-29,1.2,630.0
1501,2025-04-16,Entrepot_B,Transporteur_Y,679,0.92,True,2025-04-19,0,2025-04-19,1.2,815.0
1502,2025-05-17,Entrepot_C,Transporteur_Y,344,0.92,True,2025-05-19,0,2025-05-19,1.2,413.0
1503,2025-09-04,Entrepot_C,Transporteur_Z,83,0.86,True,2025-09-05,0,2025-09-05,1.05,87.0
1504,2025-10-12,Entrepot_A,Transporteur_X,624,0.77,True,2025-10-15,0,2025-10-15,1.4,874.0
1505,2025-05-04,Entrepot_A,Transporteur_X,62,0.77,True,2025-05-05,0,2025-05-05,1.4,87.0
1506,2025-08-04,Entrepot_A,Transporteur_Z,557,0.86,True,2025-08-07,0,2025-08-07,1.05,585.0
1507,2025-05-22,Entrepot_B,Transporteur_Z,555,0.86,True,2025-05-25,0,2025-05-25,1.05,583.0
1508,2025-06-09,Entrepot_A,Transporteur_Y,793,0.92,True,2025-06-13,0,2025-06-13,1.2,952.0
1509,2025-10-21,Entrepot_B,Transporteur_Y,324,0.92,True,2025-10-23,0,2025-10-23,1.2,389.0
1510,2025-10-29,Entrepot_B,Transporteur_Z,394,0.86,False,2025-10-31,3,2025-11-03,1.05,414.0
1511,2025-07-17,Entrepot_B,Transporteur_Z,462,0.86,True,2025-07-20,0,2025-07-20,1.05,485.0
1512,2025-08-29,Entrepot_B,Transporteur_Z,250,0.86,True,2025-08-31,0,2025-08-31,1.05,262.0
1513,2025-07-19,Entrepot_A,Transporteur_Z,109,0.86,True,2025-07-20,0,2025-07-20,1.05,114.0
1514,2025-04-14,Entrepot_A,Transporteur_Y,657,0.92,True,2025-04-17,0,2025-04-17,1.2,788.0
1515,2025-07-03,Entrepot_A,Transporteur_X,291,0.77,True,2025-07-05,0,2025-07-05,1.4,407.0
1516,2025-03-14,Entrepot_C,Transporteur_Z,570,0.86,True,2025-03-17,0,2025-03-17,1.05,598.0
1517,2025-05-03,Entrepot_C,Transporteur_Y,94,0.92,False,2025-05-04,1,2025-05-05,1.2,113.0
1518,2025-08-10,Entrepot_B,Transporteur_X,512,0.77,True,2025-08-13,0,2025-08-13,1.4,717.0
1519,2025-12-19,Entrepot_A,Transporteur_X,701,0.77,False,2025-12-22,1,2025-12-23,1.4,981.0
1520,2025-09-26,Entrepot_A,Transporteur_Y,655,0.92,True,2025-09-29,0,2025-09-29,1.2,786.0
1521,2025-08-01,Entrepot_C,Transporteur_Z,480,0.86,True,2025-08-04,0,2025-08-04,1.05,504.0
1522,2025-09-07,Entrepot_B,Transporteur_Y,669,0.92,True,2025-09-10,0,2025-09-10,1.2,803.0
1523,2025-11-22,Entrepot_A,Transporteur_Z,314,0.86,True,2025-11-24,0,2025-11-24,1.05,330.0
1524,2025-02-11,Entrepot_C,Transporteur_Z,346,0.86,True,2025-02-13,0,2025-02-13,1.05,363.0
1525,2025-06-22,Entrepot_B,Transporteur_Y,408,0.92,True,2025-06-24,0,2025-06-24,1.2,490.0
1526,2025-04-29,Entrepot_A,Transporteur_X,204,0.77,True,2025-05-01,0,2025-05-01,1.4,286.0
1527,2025-05-20,Entrepot_C,Transporteur_Y,582,0.92,True,2025-05-23,0,2025-05-23,1.2,698.0
1528,2025-09-18,Entrepot_B,Transporteur_X,182,0.77,True,2025-09-20,0,2025-09-20,1.4,255.0
1529,2025-08-11,Entrepot_B,Transporteur_Y,71,0.92,True,2025-08-12,0,2025-08-12,1.2,85.0
1530,2025-11-24,Entrepot_A,Transporteur_X,442,0.77,False,2025-11-26,2,2025-11-28,1.4,619.0
1531,2025-04-06,Entrepot_C,Transporteur_Z,571,0.86,True,2025-04-09,0,2025-04-09,1.05,600.0
1532,2025-05-16,Entrepot_B,Transporteur_X,229,0.77,True,2025-05-18,0,2025-05-18,1.4,321.0
1533,2025-11-10,Entrepot_B,Transporteur_X,394,0.77,True,2025-11-12,0,2025-11-12,1.4,552.0
1534,2025-02-23,Entrepot_B,Transporteur_Z,349,0.86,True,2025-02-25,0,2025-02-25,1.05,366.0
1535,2025-02-03,Entrepot_B,Transporteur_Y,435,0.92,True,2025-02-05,0,2025-02-05,1.2,522.0
1536,2025-02-26,Entrepot_A,Transporteur_X,193,0.77,True,2025-02-28,0,2025-02-28,1.4,270.0
1537,2025-03-17,Entrepot_C,Transporteur_X,176,0.77,True,2025-03-19,0,2025-03-19,1.4,246.0
1538,2025-09-16,Entrepot_B,Transporteur_Y,571,0.92,True,2025-09-19,0,2025-09-19,1.2,685.0
1539,2025-09-15,Entrepot_C,Transporteur_Z,62,0.86,True,2025-09-16,0,2025-09-16,1.05,65.0
1540,2025-05-21,Entrepot_C,Transporteur_Y,123,0.92,False,2025-05-22,1,2025-05-23,1.2,148.0
1541,2025-05-06,Entrepot_B,Transporteur_X,645,0.77,True,2025-05-09,0,2025-05-09,1.4,903.0
1542,2025-02-24,Entrepot_A,Transporteur_Z,472,0.86,True,2025-02-27,0,2025-02-27,1.05,496.0
1543,2025-03-21,Entrepot_A,Transporteur_Z,559,0.86,False,2025-03-24,4,2025-03-28,1.05,587.0
1544,2025-07-25,Entrepot_A,Transporteur_Y,127,0.92,True,2025-07-26,0,2025-07-26,1.2,152.0
1545,2025-01-02,Entrepot_C,Transporteur_Z,653,0.86,True,2025-01-05,0,2025-01-05,1.05,686.0
1546,2025-10-01,Entrepot_B,Transporteur_Y,629,0.92,True,2025-10-04,0,2025-10-04,1.2,755.0
1547,2025-05-02,Entrepot_C,Transporteur_Z,547,0.86,True,2025-05-05,0,2025-05-05,1.05,574.0
1548,2025-09-25,Entrepot_A,Transporteur_Z,792,0.86,True,2025-09-29,0,2025-09-29,1.05,832.0
1549,2025-11-19,Entrepot_B,Transporteur_Z,174,0.86,True,2025-11-21,0,2025-11-21,1.05,183.0
1550,2025-02-12,Entrepot_B,Transporteur_Z,398,0.86,True,2025-02-14,0,2025-02-14,1.05,418.0
1551,2025-12-29,Entrepot_C,Transporteur_X,733,0.77,True,2026-01-01,0,2026-01-01,1.4,1026.0
1552,2025-07-07,Entrepot_B,Transporteur_X,711,0.77,True,2025-07-10,0,2025-07-10,1.4,995.0
1553,2025-11-17,Entrepot_B,Transporteur_Z,57,0.86,False,2025-11-18,2,2025-11-20,1.05,60.0
1554,2025-07-30,Entrepot_A,Transporteur_Z,177,0.86,True,2025-08-01,0,2025-08-01,1.05,186.0
1555,2025-04-29,Entrepot_A,Transporteur_Z,616,0.86,True,2025-05-02,0,2025-05-02,1.05,647.0
1556,2025-10-28,Entrepot_C,Transporteur_Y,703,0.92,True,2025-10-31,0,2025-10-31,1.2,844.0
1557,2025-12-01,Entrepot_B,Transporteur_X,733,0.77,True,2025-12-04,0,2025-12-04,1.4,1026.0
1558,2025-05-22,Entrepot_B,Transporteur_Y,407,0.92,False,2025-05-24,1,2025-05-25,1.2,488.0
1559,2025-12-04,Entrepot_A,Transporteur_Y,219,0.92,True,2025-12-06,0,2025-12-06,1.2,263.0
1560,2025-05-25,Entrepot_A,Transporteur_X,390,0.77,False,2025-05-27,1,2025-05-28,1.4,546.0
1561,2025-03-19,Entrepot_B,Transporteur_X,141,0.77,True,2025-03-20,0,2025-03-20,1.4,197.0
1562,2025-02-04,Entrepot_B,Transporteur_X,403,0.77,False,2025-02-06,1,2025-02-07,1.4,564.0
1563,2025-11-29,Entrepot_C,Transporteur_X,112,0.77,True,2025-11-30,0,2025-11-30,1.4,157.0
1564,2025-02-03,Entrepot_C,Transporteur_X,111,0.77,True,2025-02-04,0,2025-02-04,1.4,155.0
1565,2025-01-05,Entrepot_B,Transporteur_Z,64,0.86,True,2025-01-06,0,2025-01-06,1.05,67.0
1566,2025-03-02,Entrepot_A,Transporteur_Y,354,0.92,True,2025-03-04,0,2025-03-04,1.2,425.0
1567,2025-11-02,Entrepot_A,Transporteur_Y,696,0.92,True,2025-11-05,0,2025-11-05,1.2,835.0
1568,2025-05-08,Entrepot_A,Transporteur_X,517,0.77,True,2025-05-11,0,2025-05-11,1.4,724.0
1569,2025-09-15,Entrepot_C,Transporteur_Z,243,0.86,True,2025-09-17,0,2025-09-17,1.05,255.0
1570,2025-05-02,Entrepot_C,Transporteur_Y,239,0.92,True,2025-05-04,0,2025-05-04,1.2,287.0
1571,2025-11-03,Entrepot_A,Transporteur_X,695,0.77,False,2025-11-06,2,2025-11-08,1.4,973.0
1572,2025-01-29,Entrepot_A,Transporteur_Z,512,0.86,True,2025-02-01,0,2025-02-01,1.05,538.0
1573,2025-10-25,Entrepot_C,Transporteur_Y,705,0.92,True,2025-10-28,0,2025-10-28,1.2,846.0
1574,2025-10-13,Entrepot_A,Transporteur_Y,635,0.92,True,2025-10-16,0,2025-10-16,1.2,762.0
1575,2025-06-14,Entrepot_C,Transporteur_Z,692,0.86,False,2025-06-17,4,2025-06-21,1.05,727.0
1576,2025-06-23,Entrepot_A,Transporteur_X,573,0.77,True,2025-06-26,0,2025-06-26,1.4,802.0
1577,2025-08-26,Entrepot_A,Transporteur_Z,177,0.86,True,2025-08-28,0,2025-08-28,1.05,186.0
1578,2025-02-08,Entrepot_A,Transporteur_X,438,0.77,True,2025-02-10,0,2025-02-10,1.4,613.0
1579,2025-07-19,Entrepot_B,Transporteur_Z,289,0.86,True,2025-07-21,0,2025-07-21,1.05,303.0
1580,2025-06-27,Entrepot_B,Transporteur_X,716,0.77,True,2025-06-30,0,2025-06-30,1.4,1002.0
1581,2025-08-26,Entrepot_C,Transporteur_Y,391,0.92,True,2025-08-28,0,2025-08-28,1.2,469.0
1582,2025-02-25,Entrepot_B,Transporteur_Z,161,0.86,False,2025-02-27,2,2025-03-01,1.05,169.0
1583,2025-05-19,Entrepot_B,Transporteur_Z,742,0.86,True,2025-05-22,0,2025-05-22,1.05,779.0
1584,2025-01-18,Entrepot_A,Transporteur_X,588,0.77,True,2025-01-21,0,2025-01-21,1.4,823.0
1585,2025-01-30,Entrepot_A,Transporteur_X,180,0.77,True,2025-02-01,0,2025-02-01,1.4,252.0
1586,2025-10-14,Entrepot_A,Transporteur_Z,196,0.86,False,2025-10-16,2,2025-10-18,1.05,206.0
1587,2025-01-11,Entrepot_A,Transporteur_X,639,0.77,True,2025-01-14,0,2025-01-14,1.4,895.0
1588,2025-05-01,Entrepot_C,Transporteur_Y,63,0.92,True,2025-05-02,0,2025-05-02,1.2,76.0
1589,2025-12-26,Entrepot_C,Transporteur_X,641,0.77,True,2025-12-29,0,2025-12-29,1.4,897.0
1590,2025-05-25,Entrepot_B,Transporteur_X,324,0.77,True,2025-05-27,0,2025-05-27,1.4,454.0
1591,2025-09-13,Entrepot_B,Transporteur_X,303,0.77,False,2025-09-15,1,2025-09-16,1.4,424.0
1592,2025-09-29,Entrepot_C,Transporteur_Y,655,0.92,True,2025-10-02,0,2025-10-02,1.2,786.0
1593,2025-08-19,Entrepot_C,Transporteur_Y,516,0.92,True,2025-08-22,0,2025-08-22,1.2,619.0
1594,2025-01-19,Entrepot_B,Transporteur_Y,189,0.92,True,2025-01-21,0,2025-01-21,1.2,227.0
1595,2025-08-11,Entrepot_A,Transporteur_Z,649,0.86,False,2025-08-14,3,2025-08-17,1.05,681.0
1596,2025-07-24,Entrepot_B,Transporteur_X,551,0.77,True,2025-07-27,0,2025-07-27,1.4,771.0
1597,2025-03-18,Entrepot_C,Transporteur_Y,547,0.92,True,2025-03-21,0,2025-03-21,1.2,656.0
1598,2025-04-11,Entrepot_A,Transporteur_X,694,0.77,True,2025-04-14,0,2025-04-14,1.4,972.0
1599,2025-07-26,Entrepot_B,Transporteur_Z,633,0.86,True,2025-07-29,0,2025-07-29,1.05,665.0
1600,2025-09-21,Entrepot_A,Transporteur_X,417,0.77,False,2025-09-23,1,2025-09-24,1.4,584.0
1601,2025-03-29,Entrepot_B,Transporteur_Z,500,0.86,False,2025-04-01,2,2025-04-03,1.05,525.0
1602,2025-03-23,Entrepot_C,Transporteur_X,509,0.77,True,2025-03-26,0,2025-03-26,1.4,713.0
1603,2025-10-03,Entrepot_C,Transporteur_Y,629,0.92,True,2025-10-06,0,2025-10-06,1.2,755.0
1604,2025-10-08,Entrepot_B,Transporteur_Y,531,0.92,True,2025-10-11,0,2025-10-11,1.2,637.0
1605,2025-05-21,Entrepot_C,Transporteur_Z,792,0.86,True,2025-05-25,0,2025-05-25,1.05,832.0
1606,2025-04-27,Entrepot_C,Transporteur_Y,440,0.92,True,2025-04-29,0,2025-04-29,1.2,528.0
1607,2025-05-20,Entrepot_B,Transporteur_Y,369,0.92,True,2025-05-22,0,2025-05-22,1.2,443.0
1608,2025-10-03,Entrepot_B,Transporteur_Z,260,0.86,True,2025-10-05,0,2025-10-05,1.05,273.0
1609,2025-12-13,Entrepot_C,Transporteur_Z,170,0.86,True,2025-12-15,0,2025-12-15,1.05,178.0
1610,2025-07-24,Entrepot_C,Transporteur_X,344,0.77,True,2025-07-26,0,2025-07-26,1.4,482.0
